genes,Unnamed: 0,values
GCDH,878.0,-1.34752257
CRTC2,758.0,-1.34912556
PGAP1,263.0,-1.352255126
TNNC1,902.0,-1.357730102
MRPL17,391.0,-1.371721072
MAP3K3,219.0,-1.373542784
DBF4,288.0,-1.3794853538000003
SGCB,656.0,-1.389545428
NOP56,568.0,-1.4045508646
CHST4,949.0,-1.4072141459999998
CYBA,47.0,-1.40897596
NLGN4Y,516.0,-1.4305078439999999
PIGT,647.0,-1.439403222
SUMO1,27.0,-1.4447014356
B3GNT5,108.0,-1.452046488
HNRNPA3,481.0,-1.4627653392000002
PCNA,49.0,-1.4724161199999999
TNPO1,820.0,-1.47271648
SIRT7,0.0,-1.4736449600000001
SLC1A2,649.0,-1.474938062
CYP8B1,778.0,-1.4834579399999999
CYP27B1,625.0,-1.48897936
ZNF570,262.0,-1.4942980251999998
CCDC6,825.0,-1.5010178200000002
CDK5R1,136.0,-1.5135707764
FFAR2,959.0,-1.517713148
LCAT,332.0,-1.5195442280000002
QDPR,113.0,-1.52943862
FOSB,914.0,-1.538744824
CAMK1G,54.0,-1.542174404
RAG1,422.0,-1.5473552524
ADA,729.0,-1.5479420684
RPL37,115.0,-1.5484100399999998
YOD1,363.0,-1.5518280779999998
WIPF2,153.0,-1.5555005577999999
BARD1,143.0,-1.556119824
SNAP29,26.0,-1.556571781
QRSL1,897.0,-1.5860140679999999
SULT1A2,389.0,-1.5871932122
HSPA1A,488.0,-1.58865438
BOC,694.0,-1.5891300752
PQBP1,415.0,-1.59294247
TRPC4,981.0,-1.598295281
RPL36A,46.0,-1.6017073534000001
RP9,916.0,-1.6053775399999999
RFC5,655.0,-1.6057993119999998
RBM28,122.0,-1.61344243838
SLC27A5,705.0,-1.6325874599999999
SEMA7A,904.0,-1.63680096094
XRCC2,312.0,-1.657015548
LAMB1,800.0,-1.6688849299999997
TRIM37,9.0,-1.6706403892000001
UBE2QL1,770.0,-1.6749728168
SAE1,846.0,-1.675456354
CRNKL1,717.0,-1.6780194899999998
COL9A2,58.0,-1.6840897460000002
DNAJC1,269.0,-1.687812268
LIG1,390.0,-1.7068612634000004
CDC45,429.0,-1.7130111760000002
TTK,893.0,-1.7551181459999998
RAN,218.0,-1.77070097
HSD3B1,715.0,-1.77562578
UBXN2A,849.0,-1.7785334179999999
NME1,452.0,-1.7855379200000001
UBQLN4,514.0,-1.812690996
EZH2,430.0,-1.812819636
PER2,44.0,-1.820054986
NAT2,588.0,-1.854717628
DNA2,183.0,-1.8696719639999997
CYP3A7,102.0,-1.878412641
DEGS2,513.0,-1.8802770719999997
STX2,698.0,-1.913404166
IL12RB2,687.0,-1.9262819
NSFL1C,549.0,-1.9422197159999999
GMPR,912.0,-1.943913444
PPP2R5D,180.0,-1.9451569739999997
UPF2,451.0,-1.9500247054
BST1,468.0,-1.9756333200000005
P2RX7,37.0,-1.99581958148
SAT2,547.0,-2.00090448
DYNC1I1,872.0,-2.0149999220000003
BLM,817.0,-2.04751596
USP1,691.0,-2.088974264
THOC2,330.0,-2.091075506
ORC6,808.0,-2.0912319239999997
CHAC2,702.0,-2.105008242
LSM2,700.0,-2.1151286999999996
CASP2,319.0,-2.121007908
ARNT2,485.0,-2.1248402812
ACER3,160.0,-2.12881654314
E2F3,856.0,-2.1449498372
CSTF3,757.0,-2.192409864
UBE2S,571.0,-2.2084339109999997
SLCO1B3,804.0,-2.2312303140000003
RFK,744.0,-2.2550066920000003
PIGS,610.0,-2.255197926
PIP5KL1,256.0,-2.2561698
CISH,428.0,-2.266562608
BCL2L11,232.0,-2.27421864
ID4,584.0,-2.277283558
ME2,12.0,-2.309411212
C9,313.0,-2.322544616
TNXB,158.0,-2.3390545948
ADRB1,889.0,-2.342850344
NRCAM,970.0,-2.3664740788
TP73,805.0,-2.379986624
CDKN2C,71.0,-2.3833486099999996
TUBA3D,295.0,-2.3992173279999998
SRSF3,377.0,-2.410482914
ALYREF,531.0,-2.4149718919999996
IL12A,151.0,-2.4291997000000003
AGPAT5,350.0,-2.4343407599999995
GCNT4,119.0,-2.4437930999999997
CUL2,92.0,-2.4871275735999996
PTGER1,139.0,-2.491369228
ABCC3,931.0,-2.4948657499999998
MCM5,601.0,-2.499517561
BCO1,876.0,-2.5197759399999997
PRPF18,972.0,-2.524218519
TGFA,3.0,-2.52957353
CDKN2D,393.0,-2.572522964
SSR1,740.0,-2.5740081960000003
SMC1B,70.0,-2.5905130288
RRM2,669.0,-2.59509632
SRR,335.0,-2.607778874
SELE,404.0,-2.63589658
IL18RAP,8.0,-2.7050560627999998
BMP8A,996.0,-2.70566964
LRTOMT,146.0,-2.70805568
FYN,386.0,-2.7139013511999996
BRCA2,134.0,-2.714252342
HSD17B3,446.0,-2.741244029
TXN,65.0,-2.7477096239999996
ACADL,827.0,-2.77851186
FXYD2,975.0,-2.83293358
COMP,229.0,-2.85880134
PGD,527.0,-2.87319438
CDC25C,15.0,-2.93775978
LRAT,460.0,-2.9679615999999998
SP1,371.0,-2.9749992944000003
ESR1,837.0,-2.99431054
CAB39L,93.0,-2.99435778
PIK3C2G,223.0,-3.0207567400000004
DGKG,903.0,-3.0519790319999998
GNA13,197.0,-3.05960182
NAMPT,741.0,-3.06678338
ALG6,572.0,-3.0786788859999996
RPL27,680.0,-3.0969084488
FMO1,929.0,-3.0971324200000003
B4GALT3,142.0,-3.1038897800000003
MED13,707.0,-3.172129144
PLCH2,22.0,-3.255801606
POLR1C,765.0,-3.2680521240000004
RPL38,200.0,-3.2703322219999995
CDC7,936.0,-3.449521065
BUB1B,696.0,-3.5193587199999996
CBS,185.0,-3.582179868
G6PD,163.0,-3.585425420000001
PGP,500.0,-3.71215246
PIGA,6.0,-3.74129802
CCNE1,790.0,-3.8083120800000003
IBSP,812.0,-3.8107388999999996
ATP6V0A2,76.0,-3.8368222824
RASSF1,951.0,-3.841028312
CXCL11,445.0,-3.8608766389999998
TUBA3C,281.0,-3.9235249340000005
IL33,167.0,-3.992350066
SDHB,16.0,-4.055694504
RRAS2,298.0,-4.075493814
NDUFB11,450.0,-4.172906706
EGLN2,718.0,-4.1903055
SRSF7,18.0,-4.2100923
CHKB,911.0,-4.2151348980000005
SMURF2,25.0,-4.23268318
BIRC5,194.0,-4.2368513411999995
B3GAT3,602.0,-4.32092994
GSTA4,212.0,-4.37909579
FLT3,91.0,-4.433653704
MYLK4,523.0,-4.457556739999999
B4GALNT1,654.0,-4.4902833399999995
EME1,797.0,-4.512655336
GALNT15,668.0,-4.62882224
ITGAV,434.0,-4.659234556
CD37,471.0,-4.707802167
EPHA2,478.0,-4.7339978
ATG12,307.0,-4.75800922
ELOVL4,159.0,-4.767617319999999
VEGFA,171.0,-4.846681800000001
GSTM3,474.0,-4.924128254
CTSW,228.0,-5.2124961418
CD2,425.0,-5.21392421
UGT2B17,141.0,-5.308984819999999
CD24,426.0,-5.4410781122000005
ATP1A2,187.0,-5.901145059999999
CACNA2D4,788.0,-6.14728614
E2F2,838.0,-6.21025722
GSTP1,708.0,-6.302751142
F2RL3,109.0,-6.362258327999999
ATP1B2,750.0,-6.550534442
ACSS2,489.0,-6.79038858
E2F1,926.0,-6.8844077200000005
ACAA1,613.0,-7.0759558479999995
PPP1CC,711.0,-7.110763948000001
NDUFA6,771.0,-7.69598474
CPS1,96.0,-7.8786755
CDK6,789.0,-8.30770458
FMO2,755.0,-9.29992444
ACSL6,126.0,-9.70769376
PLCB1,100.0,-9.72049952
ADH4,653.0,-10.05987064
CYP2C19,124.0,-10.107900693000001
PRKACB,948.0,-10.972041914
