index,hsa-mir-1296,hsa-mir-597,hsa-mir-145,hsa-mir-31,hsa-mir-378f,hsa-mir-1291,hsa-mir-132,hsa-mir-3662,hsa-mir-1260b,hsa-mir-4518,hsa-mir-1294,hsa-mir-338,hsa-mir-107,hsa-mir-3177,hsa-mir-34c,hsa-mir-3200,hsa-mir-4437,hsa-mir-3934,hsa-mir-4799,hsa-mir-1304,hsa-mir-4458,hsa-mir-5680,hsa-mir-3619,hsa-mir-340,hsa-mir-187,hsa-mir-4424,hsa-mir-1909,hsa-mir-26b,hsa-mir-362,hsa-mir-100,hsa-mir-579,hsa-mir-3181,hsa-mir-1295a,hsa-mir-4651,hsa-mir-466,hsa-mir-20b,hsa-mir-4454,hsa-mir-4632,hsa-let-7f-1,hsa-mir-3194,hsa-mir-301b,hsa-mir-410,hsa-mir-34b,hsa-mir-202,hsa-mir-1255a,hsa-mir-196b,hsa-mir-330,hsa-mir-639,hsa-let-7f-2,hsa-mir-23b,hsa-mir-3653,hsa-mir-4449,hsa-mir-378c,hsa-mir-548b,hsa-mir-874,hsa-mir-215,hsa-mir-4420,hsa-mir-449a,hsa-mir-1226,hsa-mir-3916,hsa-mir-582,hsa-mir-2277,hsa-mir-378a,hsa-mir-3679,hsa-mir-4443,hsa-mir-1248,hsa-mir-509-3,hsa-mir-491,hsa-mir-4484,hsa-mir-363,hsa-mir-147b,hsa-mir-7-1,hsa-mir-138-1,hsa-mir-151a,hsa-mir-190b,hsa-mir-95,hsa-mir-618,hsa-mir-508,hsa-mir-106a,hsa-mir-3174,hsa-mir-214,hsa-mir-374c,hsa-mir-2114,hsa-mir-421,hsa-mir-500a,hsa-mir-3138,hsa-mir-2115,hsa-mir-378i,hsa-mir-375,hsa-mir-135b,hsa-mir-148b,hsa-mir-4791,hsa-mir-188,hsa-mir-548q,hsa-mir-584,hsa-mir-642a,hsa-mir-1287,hsa-mir-429,hsa-mir-3064,hsa-mir-381
TARGET-20-PASHYZ-04A,0.5360179364026997,0.0,0.6537169003659716,0.0,0.0,0.28171159783802074,0.20791962718466173,0.4313782750330431,0.3330908787835525,0.0,0.0,0.36830885074022135,0.35296736686212116,0.48900978073403345,0.5781795920824745,0.0,0.350916054808282,0.3269510439384061,0.0,0.3703878248893897,0.0,0.0,0.2729172044894531,0.3757921125667341,0.15325924289335532,0.0,0.35575862857450175,0.5699423829791459,0.39630113489732244,0.22635166885734836,0.2878203521648767,0.0,0.43001427749066806,0.0,0.28998422363759563,0.5491074550545466,0.0,0.385575223885931,0.40136971837111046,0.3328364106539889,0.5364003302899247,0.4862581462980705,0.8011476076423306,0.0,0.0,0.3903225405816956,0.33230402649733204,0.0,0.4007683419859249,0.5717481789855559,0.5244161447121767,0.08902385352032292,0.4608980460214763,0.0,0.6545395451241482,0.0,0.0,0.0,0.7557646963373071,0.0,0.2997618027824925,0.5756973579313911,0.7635161022178338,0.39525381753667205,0.21149481010003687,0.3622397888060312,0.0,0.532051428457143,0.0,0.4337879780508459,0.0,0.4376779645229003,0.0,0.778971544185832,0.8188459513984018,0.0,0.6178543792942107,0.15731351391592266,0.49055872640846304,0.0,0.0,0.0,0.0,0.38587739824228207,0.7593304777704284,0.31955104084885605,0.4138112566975931,0.0,0.0,0.0,0.3968270861477201,0.0,0.35606046424474347,0.0,0.3417821906634262,0.699570195584816,0.6821076178968946,0.0,0.0,0.6115749418419889
TARGET-20-PASPKE-09A,0.29379488096312084,0.0,0.23380023610400788,0.0,0.0,0.6606318149266984,0.6130419920898291,0.0,0.0,0.0,0.0,0.37355727153345264,0.34075107073525945,0.9202135730041808,0.0,0.0,0.0,0.7713050678858038,0.0,0.40221327716055216,0.0,0.0,0.0,0.3704323794174533,0.0,0.0,0.0,0.08720647599584841,0.3347018856053929,0.4456412064016525,0.3676689216496836,0.0,0.0,0.0,0.0,0.11896108970777593,0.0,0.0,0.556568172688287,0.0,0.0,0.0,0.0,0.9029647949345065,0.0,0.12610569929413176,0.6909185683938217,0.649261024847586,0.556033571656807,0.38781496030302676,0.6615034595727258,0.407221210228772,0.803873638551368,0.0,0.37995296128938516,0.0,0.0,0.0,0.764292835627366,0.0,0.002581998925275608,0.29086123045317996,0.7916901617239684,0.0,0.40678049923360965,0.7984754984934807,0.6556811646175241,0.33249714997673774,0.0,0.2782973452230122,0.0,0.30147387203144027,0.0,0.5151548218446953,0.21542395324773167,0.54931100080231,0.312983861477421,0.46455393102249276,0.017678071625919944,0.0,0.0,0.0,0.0,0.32589836725463167,0.410429166327962,0.0,0.0,0.6862855301775357,0.386417261373251,0.0,0.8408754391002613,0.0,0.0,0.0,0.4235188150477195,0.0,0.6149714334637517,0.0,0.7771040701938008,0.12625494859862385
TARGET-20-PANDER-09A,0.22334849169619825,0.0,0.3027508916354532,0.04336354319065958,0.4515410258249626,0.2752221626579852,0.49919006755716877,0.06917481718288872,0.10517181453477817,0.0,0.14502363793029904,0.5437127167522634,0.558491939201831,0.21300492910070395,0.5245716423933655,0.12174153254742737,0.0,0.0,0.06166776253665036,0.34744055629706255,0.0,0.4444712514620855,0.0,0.7780427228599671,0.0,0.0,0.11232904557527038,0.6856986152830142,0.26679362204896095,0.5327365117120964,0.3041370103996984,0.2295886191951836,0.13577490324778096,0.2754610442554852,1.0,0.1373123793736433,0.2695105783099419,0.0,0.8206735721713576,0.055597541405861046,0.4740175198821845,0.03620449572695072,0.3004172801771187,0.0,0.5608236657217904,0.026159475198403837,0.6279631396703138,0.4058037504741259,0.8204226268078587,0.7164943872629765,0.3372823514142495,0.16780941083743428,0.8536955668264045,0.0,0.2107163428564053,0.598728825713838,0.0,0.059598890693976676,0.33022814910764164,0.2860136882514573,0.0634760442912925,0.24060142117612673,0.6220665399640115,0.0,0.1445675565508655,0.04541675490182714,0.0,0.3744688498097105,0.3278701787685212,0.15019297529174613,0.0,0.37458394363981795,0.0,0.44695879776071135,0.49216015920242845,0.0,0.0,0.07075025319551967,0.2309801956617225,0.24195396293381902,0.0,0.34009791865568767,0.0,0.7140478790267716,0.3813315763508569,0.10089667698283039,0.0679189899318632,0.08974167643250243,0.294872462567363,0.1040255025247396,0.6630887972653072,0.5932893908020093,0.07164095427260617,0.22406134814683581,0.5172030467291585,0.29426504641299506,0.726875713841773,0.42694615724502677,0.055025054855061706,0.14573141051717245
TARGET-20-PASWAJ-04A,0.6769235952002586,0.0,0.6681924232188887,0.0,0.0,0.2656138060397784,0.5206715198503518,0.4754713264254722,0.0,0.0,0.39997757363101316,0.5693810992436572,0.13602975963614705,0.3553234753032712,0.26154952977440016,0.5615706914262037,0.0,0.48375744814823596,0.25348016258991235,0.3155154395436607,0.0,0.0,0.4038088663342524,0.12623643789101346,0.43858911080539736,0.0,0.0,0.5045927116822315,0.3439816382530312,0.2960165083980626,0.624646683443441,0.0,0.2952523874834587,0.0,0.0,0.5992516257702398,0.0,0.280166029269056,0.35424085476002976,0.22852902806034794,0.0,0.07872930523477713,0.0,0.0,0.0,0.9431080775621032,0.4473120975847713,0.18896719612452834,0.3467229282785602,0.3637957019991809,0.5483860634544737,0.22168508806619458,0.24992727488602567,0.0,0.8098833283877479,0.0,0.0,0.2449762385056399,0.7411501671826238,0.22242230289064413,0.28721861798880405,0.9557236680703122,0.43248560073341835,0.45069365814524265,0.0,0.4356125454270492,0.427017280366249,0.5845781487580286,0.0,0.567699402900115,0.0,0.42474475033114856,0.0,0.5567341753510457,0.44278998035149314,0.2952523874834587,0.6523516645128979,0.17937892037151934,0.41173412313556096,0.36938675248000213,0.2853844164886011,0.0,0.0,0.19320890896710785,0.7320545065697492,0.3643725150129094,0.5231427476476527,0.0,0.4402374824157493,0.0,0.22788988748387773,0.18518995494738213,0.49242225627173214,0.34207042011082656,0.7974317137132648,0.3811252991278149,0.797939000412053,0.0,0.5767275607940198,0.0
TARGET-20-PARBIU-04A,0.650129010926443,0.12323156207937443,0.28144488737048245,0.04810295971039913,0.0,0.23359908928322262,0.5197660455516107,0.07630598058272428,0.0,0.0,0.1575716872434264,0.20488886116355642,0.6661545224629855,0.40549356258928376,0.027681572649564033,0.3864423479996255,0.06502420231956937,0.11387539924086361,0.0,0.274920799618802,0.04614542040649197,0.0,1.0,0.3048272095309403,0.22152620980658633,0.0,0.0,0.53579088252888,0.4782603095112162,0.16799634051131823,0.5483079980434074,1.0,0.0,0.21332679437716076,0.03424105584532286,0.635492475511644,0.0,0.6485083194667827,0.39470397361023135,0.0,0.2594589598971114,0.0,0.04597885407087143,0.055848162705143506,0.0,0.9607757854509087,0.4245664168325758,0.1358979446619205,0.3904965250744181,0.539362361841057,0.2653906213517568,0.11584354148286467,0.46081207583786327,0.09821796220423215,0.6067025954868721,0.09150809936314286,0.0999397754984727,0.06611274879526824,0.8564003015318464,0.20251750541370292,0.27203114132926637,0.7705299502486863,0.5632206270026301,0.2944384327399514,0.03918966126812598,0.1972131621262185,0.08494887963923957,0.5358663422366162,0.0,0.5307467845885466,0.0,0.3262491011206279,0.0,0.287807212097016,0.2194441495269637,0.45213032502251554,0.5198472488023366,0.0,0.4573990144605525,0.265648755323083,0.0,0.0,0.0,0.44237122935600276,0.776492433411325,0.3908082229562138,0.0,0.0,0.6353476182409358,0.0,0.4117431535048959,0.0,0.07902634930281485,0.09231595640880205,0.26798554499287663,0.2843428131589597,0.8176631804888264,0.32136223418513465,0.24538846912345666,0.01831406635593307
TARGET-20-PATBFL-09A,0.11998246596761097,0.0,0.10590875924583201,0.12194328748161305,0.0,0.37806064463157973,0.2604848267511608,0.05589042507526937,0.08497452772076379,0.0,0.15074902385489064,0.3544402525278335,0.8395508377380523,0.20410673811206503,0.0,0.1715871078760948,0.0,0.0834081997319724,0.0,0.23374288896839018,0.20369886877799634,0.0,0.1282002315199832,0.6130336728901375,0.0,0.0,0.7276162385592603,0.37492449993540977,0.6234400047634313,0.1342602295625927,0.18852125188361013,0.4762692520362183,0.0,0.0,0.0,0.44728139766111724,0.2582518876806439,0.11541652561238094,0.6990899991745536,0.15634670223133754,0.2576649322508717,0.0,0.0,0.1050268936931433,0.0,0.7582770955152215,0.5622969449646846,0.4658151463245176,0.6991804512598927,0.36554589530200476,0.3822062852042957,0.23495737942938105,0.6116318992490735,0.13246514842246582,0.2368198574333781,0.6984850708243553,0.13759181311933508,0.0,0.2626349230336565,0.15216882448066435,0.5432057931988992,0.30159460554235634,0.5361535987884469,0.0,0.0993476525997005,0.7000117360038053,0.19949971361274074,0.06365951355267468,0.1355895001870488,0.4544614216536543,0.0,0.5281803558664069,0.0,0.7547378024609372,0.11045805332079152,0.0,0.029700634460205325,0.2662586719147708,0.34885969309769643,0.0,0.0,0.0,0.0,0.7339298813253605,0.6053526749613064,0.0815203913057461,0.26742307915056446,0.0,0.20501938271966622,0.15886970333392236,0.4918656672780022,0.4776134145687686,0.6988831917672026,0.23402533397679787,0.6926473885607983,0.031745418926966765,0.23849079293501285,0.0,0.4000790651894746,0.0
TARGET-20-PARXBT-09A,0.08064358092373286,0.0,0.2641098175829252,0.26147243734521325,0.2345645071566969,0.3013427940669146,0.4141793332583832,0.3458819382060766,0.0,0.4048728377546736,0.13763329284680484,0.5918297485829659,0.5810687025533721,0.04879890767445941,0.08073742398394125,0.13300514333886926,0.05495343085995255,0.32931282152796854,0.10963536015942649,0.1373461911716245,0.0,0.0,0.14749823999239825,0.6034679149267757,0.024000387250990792,0.06174421354361772,0.10565076731281062,0.3813599107239618,0.49363927445431566,0.4913822422277738,0.5469167634863893,0.0,0.0,0.09591572117439126,0.18612352302335788,0.658400096716754,0.06174421354361772,0.18348936524803233,0.6127001222530772,0.2155260978872441,0.2600134398896179,0.09623420425786786,0.0,0.04761885179719527,0.23353117947613117,0.7931532122832857,0.34178044536663665,0.04309902542580854,0.6130770697427534,0.44315178072461703,0.28913512253440826,0.07471537365490064,0.6568909225781915,0.08374539751144065,0.4262829453948729,0.38075901770789894,0.2914892202631838,0.0,0.31780188651461017,0.17507483041566582,0.49844825860667724,0.321878221069444,0.5562689061240627,0.0,0.11430247615073849,0.22476596056236703,0.13181547389183573,0.18873341575238098,0.08572063464820134,0.46739587615170325,0.0,0.3567444968387732,0.08967418923505653,0.48111236373102506,0.16985740381626036,0.1823987217236882,0.1576158864328797,0.24004885318566363,0.5461407997390371,0.08424853288610543,0.0,0.0,0.0,0.45496333350471135,0.5308999670214403,0.05004167175852748,0.22214001803164016,0.15954626229775554,0.16625505974178298,0.2641520469034166,0.5923652988303609,0.36514651881555404,0.12262546283754061,0.14795246036436496,0.6056697765119535,0.2510695780082011,0.6561916028537711,0.15943301939492707,0.051585459157423276,0.09150656542496834
TARGET-20-PAECBZ-09A,0.16167275107280465,0.0,0.17089997870675896,0.03820053396344826,0.4042280189701276,0.1725527682534304,0.6264895946104836,0.27104161715252184,0.13349740023532236,0.2096763043965988,0.2280065323743229,0.40623292972353087,0.6989419640485348,0.248932471343307,0.0219830726119068,0.04984875021163917,0.0,0.04811186123900809,0.14795972049186454,0.4042318198070959,0.4566101404458243,0.127909586407405,0.1396729296654982,0.8199118782955805,0.061423808910696015,0.0,0.052350986760515576,0.4854380659051176,0.16726842632261388,0.4289712909093032,0.253988257808321,0.0,0.06327793604880147,0.24547557784527804,0.0,0.1669478047578667,0.24223345054290388,0.06876963781346014,0.8899849546306307,0.1703382410880147,0.20392075881239913,0.21478324199549875,0.06945011735339986,0.0,0.19212040853619647,0.06271819238758444,0.4598986052888745,0.07703046371154773,0.8912083872916963,0.49483615050664453,0.09656278444539773,0.17018323083197384,0.7083175554057825,0.0,0.40331342344819565,0.6539533550542455,0.0,0.0,0.31435135026461475,0.1657864831207924,0.13695104545753195,0.25187179188478453,0.6034044146060951,0.05816282644167076,0.10823832008312224,0.11170773588256894,0.0,0.3051961793873341,0.20486546665216654,0.16694428637342973,0.07422902635005746,0.6252106037625225,0.0,0.46837648505165086,0.06758785102698207,0.06327793604880147,0.01713204227464159,0.044030403748458194,0.2345631119592223,0.3305218684138234,0.12808734078381823,0.0,0.0,0.5710372712761174,0.36510748043987495,0.0,0.0,0.0,0.34311298229243864,0.0,0.5703892213345705,0.7705328044657356,0.03338828910571272,0.0,0.45475378166727387,0.034829054049310644,0.7397905652032792,0.1052024833984577,0.26314719827545524,0.29483702204011686
TARGET-20-PAMYAS-04A,0.4942995416301881,0.0,0.5647959962139898,0.0,0.0,0.2985936295523382,0.25840870455235154,0.0,0.0,0.0,0.08437535482354187,0.40928020661302233,0.006022428248011025,0.3340937800850226,0.0,0.2659726905809165,0.4558565806623247,0.35053597156586863,0.0,0.16459457434334457,0.0,0.0,0.21818918740289428,0.2716761559432415,0.07016484734201325,0.0,0.0,0.29821927875633314,0.3987215216461276,0.16577685821431137,0.760820610569812,0.33289451416304544,0.19686829691579388,0.0,0.45803856642769714,0.3243749547092735,0.0,0.0,0.12232649817421226,0.0,0.16960846625782064,0.0,0.0,0.0,0.0,0.2566691177252113,0.40377921358976576,0.0,0.1162379310482462,0.15029981565782924,0.5146632322719102,0.2420366908443763,0.23743979249325098,0.0,0.7331558261863117,0.0,0.0,0.0,0.4867350298985733,0.0,0.18803968736309468,0.8454256404495107,0.5235293788866855,0.5134534350514,0.09682614101534588,0.20940520028914553,0.7128388872418855,0.5607423712333756,0.0,0.2951970858358017,0.0,0.1167064152902022,0.0,0.10913178614687702,0.2190703291187764,0.0,0.4654526601000163,0.3756990364892016,0.3653512657221087,0.0,0.0,0.0,0.3358662414862703,0.2818360889540887,0.5739540374615857,0.0,0.2945104189533475,0.0,0.2607871209153959,0.0,0.3027303933407002,0.0,0.0,0.0,0.2002580788942313,0.33832170483955104,0.6191602189781007,0.0,0.42791816007498834,0.0
TARGET-20-PARCHW-09A,0.3703835014144684,0.4399031931084817,0.26950368160221727,0.12322734442527153,0.37493170817674265,0.2910302403316008,0.43828925011073805,0.1808769768482526,0.08594013226609425,0.19328404018740467,0.17913917791515693,0.6194420491723928,0.7290908583256992,0.3028910222235261,0.09881569293882837,0.0,0.090539171395674,0.15519932002816836,0.09525037885914354,0.8637778429748555,0.0,0.0,0.07041483914892009,0.8444813970495539,0.1489685358678188,0.0,0.3928027627064347,0.7018071513242874,0.7605371689722622,0.46678080510631725,0.3177902668067729,0.0,0.0,0.15802707461667273,0.3294937248345318,0.17951838901340397,0.18715945661511216,0.2388240037480841,0.7685166808009742,0.36749371943005826,0.25978158405726937,0.054429326695079626,0.0,0.15585817247351988,0.7151995081562367,0.6577281301130263,0.47841453416022306,0.18204670899994782,0.7693313273704487,0.44978148200749124,0.2968468813643677,0.15174551012546988,0.7046344030511219,0.07275737343385243,0.2703502002627486,0.513170280722956,0.0,0.0,0.328324755372974,0.43248774820232827,0.7328128026554728,0.150611235709505,0.8108473391240043,0.26144661847686906,0.1398964424193877,0.1547441306406035,0.0,0.3787676045209404,0.13701725109321172,0.20759283086634295,0.0,0.5194235984813491,0.0,0.6173723601380678,0.3250858002135785,0.2041220687508447,0.0,0.04058815492802388,0.19897305730174575,0.6587701583545245,0.0,0.5112983995809995,0.0,0.7205003535219752,0.6891953967453518,0.21137187132404062,0.40673201630093053,0.0,0.2450099614408554,0.0,0.559314994522522,0.5379777737224655,0.5633217418907699,0.0,0.6306789884967178,0.10273701437335818,0.806939190121859,0.31032106222920075,0.0,0.08159900920862917
TARGET-20-PASIEJ-09A,0.08616221181006922,0.0,0.22128958783617816,0.03197644870049386,0.0,0.15051954838622633,0.2741585135283684,0.026986192825909017,0.04102919216081898,0.0,0.5087158857028256,0.6103054566370375,0.9531693501686189,0.10604980405101594,0.050840557899201326,0.30716828474098834,0.0,0.11126897090970231,0.0,0.46503983876851734,0.03067517419457078,0.15552771873306148,0.14394994421678228,0.4162914291309479,0.03618335582503121,0.0,0.21777527550494127,0.38503731840910893,0.43169201641088084,0.4399650291067093,0.24132854703502357,0.0,0.05296794222493596,0.0,0.0,0.6057318412000051,0.24135584425756224,0.0,0.6749210839869368,0.0,0.0,0.03902269138531208,0.0,0.08457505576857037,0.3035698685967417,0.7701744652156587,0.40673942746613534,0.0,0.6734044704200266,0.29809039487675393,0.47672251652771175,0.11164575770845701,0.43111357163358466,0.06657725763733376,0.24749579391273094,0.8261002063352367,0.0,0.0,0.16686707047042373,0.07648036598659949,0.469330994045883,0.15753116577272064,0.0352231250989099,0.0,0.21834084427972822,0.47860531014567376,0.0,0.061369465455470285,0.0,0.6094207643006272,0.0,0.16136285310847365,0.0,0.7935714254507598,0.08894860822017776,0.05296794222493596,0.039621512541595995,0.05353741218490014,0.4645277832380728,0.0,0.0,0.0,0.0,0.52321199748616,0.5234291122144273,0.07544359998789045,0.6259466764881765,0.18283560119639353,0.3242920135865864,0.0,0.5455443765653223,0.22614869254276027,0.1902444226209122,0.061367043984716034,0.6098010456541477,0.029379013626070174,0.6425331325517816,0.088740428863898,0.14398864040522358,0.03363599903538336
TARGET-20-PASLDL-09A,0.47537126792465656,0.0,0.4752808893576652,0.3376224207001858,0.5057409632822358,0.4116777239663493,0.44973550513639315,0.10045504989512292,0.08278935787988394,0.0,0.2582529577762458,0.5919642459621532,0.7765029543347439,0.3713730802156339,0.03713049495454405,0.08166350552296181,0.0,0.08126330893439926,0.0,0.34003915332119866,0.0,0.8299694374777958,0.0,0.932324219184206,0.07027276728068849,0.09799783104814967,0.22779201116132158,0.8630116773799328,0.59154374351002,0.6744830453693539,0.43029652975859406,0.0,0.34425460742260905,0.28083976654873133,0.08472971256163517,0.3725273998281706,0.09799783104814967,0.0,0.8057492080498063,0.3572929600968823,0.816651682283039,0.07341907742995372,0.0,0.22469029110957614,0.29516107015269133,0.1940950926717113,0.6250943073172872,0.3856545657197013,0.8048146626098887,0.43233188366833786,0.3736401112635355,0.3353660575032649,0.8224117031172855,0.26616977387202767,0.4667235177004937,0.5478147845341741,0.13405355891016363,0.0,0.29142721490100615,0.14853478451548666,0.5079128633463883,0.14579192241709174,0.8334881041329929,0.18123265528517427,0.47417503703352737,0.10840461287774661,0.3417693182915611,0.44540162746544143,1.0,0.42312318137623695,0.0,0.5475857489693627,0.0,0.8252392544261868,0.3062698260032594,0.10687955804328239,0.21143912316112032,0.5816770772569506,0.353750715278703,0.24667841744929805,0.26866958850386186,0.26771895518146266,0.45098040562603964,1.0,0.5305497705221819,0.14652125055517304,0.5529362142098854,0.0,0.4719330995702107,0.15478427569264594,0.6414342494565246,0.8440772324599978,0.6173609431092237,0.7448199860201871,0.17681076201664603,0.1335822249227313,0.6445163779539738,0.0,0.6430199209266497,0.14776083331459966
TARGET-20-PANUTX-09A,0.19916764664904366,0.1679857189726514,0.3783504592470198,0.12082790231879896,0.19951120361361888,0.3863900068799958,0.3421183897979012,0.4316770466399364,0.0,0.18922779186619618,0.11967853201990206,0.7118061804409213,0.08701515797077675,0.07871196080456444,0.069532236192302,0.08289624731263243,0.08863912128485661,0.1521773301840447,0.0,0.27976339231311315,0.0,0.11543530712278371,0.26089543698784323,0.5228052401545327,0.0,0.0,0.0,0.4327397464549054,0.8794193290704719,0.3923031279129867,0.3785985468918443,0.0,0.0,0.15471072705120448,0.0,0.6815264383979992,0.0,0.15955251392982955,0.6618289242302273,0.15491663752236334,0.2558199232706272,0.028963302500132005,0.0,0.0,0.0,0.8934344383453687,0.0,0.22328589721518333,0.665227698057842,0.22886397796811964,0.6141755174416959,0.14237194340718062,0.3965564476062814,0.0,0.29170292693964783,0.17715690825122968,0.0,0.09012299651349032,0.2944759680960854,0.15077697378864335,0.49218029914309297,0.4630817181428658,0.46445631715648217,0.0,0.09843894413399816,0.3287755486430674,0.26503138472875976,0.17663133959078994,0.0,0.4339843261900803,0.23478565911215066,0.07122326570762949,0.0,0.33598193251681663,0.13681823628425355,0.2792392260206129,0.05418847633026836,0.4194114619719463,0.4715347017089599,0.13589171426974264,0.0,0.0,0.19553804813034495,0.28501015376324385,0.7287746825607367,0.08071652202398871,0.4026275748336764,0.34886947466193025,0.06690237165165183,0.0,0.43949011618895506,0.17514608476856533,0.2984572809287342,0.23188476198935087,0.5083391584317797,0.05791916278499929,0.33537616015664784,0.0,0.26725211109588254,0.08018597342124809
TARGET-20-PAKERZ-04A,0.5499344369240924,0.4708535103299712,0.5534588336451667,0.15392778886400474,0.0,0.18025582308124366,0.523295662054641,0.35747636369684077,0.0,0.0,0.13048432922003791,0.7980744044987915,0.33287380548129564,0.1455920921690238,0.23524024867963012,0.05852911610233475,0.0,0.3563790576437639,0.0,0.07512899025689682,0.0,0.07962984069626357,0.22216994559564315,0.7071591752600321,0.1398356912793412,0.27915174297269246,0.11691218286834244,0.5454171084283481,0.5630991577780179,0.4011818331789564,0.6573099942412592,0.12669897971975336,0.5967368594335772,0.0,0.34841567320232897,0.8303035553896639,0.3209660402582036,0.0,0.28411390989331187,0.5612905594443347,0.34616340513158494,0.5656957038396326,0.14713072509964395,0.4241426509039152,0.22140107728022487,0.845759485379378,0.3776315544981961,0.09044409207549534,0.2816560573984972,0.42652143371543505,0.37947899508843036,0.1452587583253849,0.37759733043820726,0.09267189891059499,0.7308101411833969,0.40326606490006606,0.17724373837563162,0.21155848411500153,0.2899509256479054,0.0,0.610840675835113,0.3959511660658538,0.0764452544512193,0.18466956780908356,0.036851833703804335,0.2937255193350348,0.6386382787343671,0.5435568379282386,0.0,0.8208205346532087,0.16577103966495435,0.484894592792781,0.0,0.7443325083556724,0.11939722255970414,0.20091026892755873,0.2883168393357983,0.8095106177928151,0.8356050629575835,0.176797085091707,0.11693489779572964,0.18768377739949949,0.4918584862428718,0.5270520014465517,0.6157639987236495,0.26013250975962227,0.48077236510683363,0.0,0.22634293683674162,0.10851117181579688,0.691640083110689,0.35580631235989774,0.24731712100516443,0.29540783212557215,0.3109902302140609,0.12495068404552437,0.7991654313785463,0.12352182028516702,0.15390579998904008,0.7168058115542473
TARGET-20-PARCEV-09A,0.3277198318951543,0.0,0.43639984749464544,0.0,0.14542999258925343,0.13302932813867505,0.2375317665176795,0.20858901533238397,0.061329812591712954,0.25935899585204564,0.15677737283292456,0.6146000041249331,0.5270096740762598,0.29668703463774254,0.0,0.032792651660101535,0.0,0.0,0.06797392243513731,0.31446886122211426,0.0,0.0841444267556846,0.13399507841433692,0.6076177656399824,0.3121401205033084,0.07259614963190476,0.0,0.4817819527379654,0.6934302711672592,0.2600995216105991,0.37289306876617206,0.1338821342078736,0.0,0.0,0.03402391229106594,0.12065138822684232,0.19358095271361767,0.15276875996684355,0.7386663812723313,0.2069451640313854,0.25829685238887473,0.14855548340416014,0.0,0.0,0.2317318691711208,0.8512697811734151,0.3268599298942283,0.09528279209106727,0.7383353681567204,0.275312518108046,0.10045909690266946,0.1851610249418465,0.6307984117957884,0.0,0.48826436343664203,0.44794441413436253,0.09930599603321881,0.06569348727132604,0.2650391814108267,0.0,0.617942234270002,0.11179138815646131,0.6206382189733572,0.2457539604619504,0.0,0.04958063294297037,0.04490755066551194,0.17930883835161862,0.2138995414091652,0.06901907858034013,0.0,0.27180291869390794,0.0,0.6251597454867566,0.08279736263988996,0.21112555706935365,0.021436239708035078,0.13382175196024088,0.30565900973734333,0.09905574544807463,0.3769089524959158,0.0,0.0,0.5327647077184355,0.6847388131125176,0.058836812104609545,0.21737395110899177,0.09891868136770335,0.1862246179865855,0.1146631748750473,0.42864686688280584,0.5609834772239113,0.6446150634578774,0.09173052426033713,0.5612288543681133,0.022912049594840504,0.35916423932729746,0.0,0.3136286781241326,0.0
TARGET-20-PASBHI-09A,0.09267388426664255,0.2809728366564571,0.13885263048548077,0.0,0.0,0.33282739172017684,0.2829759630237447,0.16303017385827379,0.0,0.0,0.36395122683259534,0.7949407015276595,0.5875316359349889,0.2318863184689355,0.06311508074084204,0.07524572239816511,0.0,0.24329844128392591,0.0,0.33952408958681835,0.0,1.0,0.0,0.7743063660075857,0.06475016110429847,0.0,0.4346939747653855,0.37708283485434957,0.3436514914067775,0.5513902746383281,0.21417959767914757,0.0,0.1816757881548718,0.0,0.18551699277110884,0.5622286181567036,0.0,0.0,0.8261180915427229,0.0,0.2990465219387423,0.0,0.0,0.0,0.23270229897854333,0.23674088620201986,0.5219718745695527,0.0,0.8263038075897664,0.09057246945792707,0.465213357739469,0.21121065673925773,0.6645893105910285,0.0,0.33160533865198705,0.46974334219922664,0.0,0.0,0.3636238147503804,0.13686171185709126,0.026216270047294266,0.09619767892705025,0.3383928014191957,0.16698991773303415,0.0,0.5819649454181741,0.10304446026455256,0.12931285205303764,0.0,0.47788668577313637,0.0,0.13574676798866814,0.0,0.6359641999374683,0.23771254942994083,0.0,0.0,0.3106608429694809,0.4198874863752519,0.0,0.0,0.0,0.0,0.44210017414738007,0.36183829380338284,0.0,0.06380334232187682,0.0,0.17563151988908346,0.0,0.7437328913204482,0.42465529010074093,0.0,0.21048403268740443,0.3130883315616061,0.052573782116070014,0.653262086715531,0.15880110991327537,0.3307075196200123,0.25787657886513476
